,id,reviews_scores_accuracy,allows_children,allows_infants,allows_pets,reviews_scores_avg_rating,bathrooms,bedrooms,beds,can_instant_book,cancel_policy,reviews_scores_checkin,city,cleaning_fee,reviews_scores_cleanliness,reviews_scores_communication,is_new_listing,is_super_host,reviews_scores_location,max_nights,min_nights,monthly_price_factor,name,person_capacity,picture_count,price_string,property_type_id,response_rate,response_time,review_count,reviews_scores_rating,reviews_count,room_type,reviews_scores_star,reviews_scores_value,visible_review_count,weekly_price_factor,extra_people,security,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance,paikkakunnat
163,37322868,9.0,1.0,1.0,1.0,4.75,2.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,22,8.0,10.0,0,0,9.0,4,1,0.0,Cabin in the woods,2,5,49,38.0,0.0,within an hour,9.0,82.0,8,Private room,5.0,9.0,9.0,0.0,11,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Kamppi
164,41444017,9.0,1.0,1.0,1.0,5.0,1.5,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,16,8.0,10.0,0,1,9.0,1125,1,0.8,Apartment (Room 1) on the Main Street of Helsinki,2,12,105,1.0,90.0,within an hour,9.0,82.0,3,Private room,5.0,9.0,9.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
165,1993764,10.0,1.0,1.0,0.0,4.47,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,22,9.0,10.0,0,0,10.0,1125,1,0.75,Helsinki central luxury with sauna,4,25,141,1.0,100.0,within an hour,14.0,93.0,112,Entire home/apt,4.5,10.0,14.0,0.95,11,98,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
166,41977582,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,0,9.0,10.0,0,0,10.0,1125,1,0.0,Comy & cozy room in shared apartment ❤️Room 2,2,14,35,1.0,100.0,within an hour,14.0,93.0,0,Private room,,10.0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kluuvi
167,40676648,10.0,1.0,1.0,0.0,4.8,1.0,1.0,4.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,33,9.0,10.0,0,1,10.0,1125,1,0.0,Downtown Majestic Beauty,6,8,141,1.0,100.0,within an hour,14.0,93.0,10,Entire home/apt,5.0,10.0,14.0,0.0,22,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Roihuvuori
168,36549681,10.0,1.0,1.0,0.0,4.92,1.0,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,0,9.0,10.0,0,0,10.0,4,1,0.0,Private debroom in Eira – 1km from the center,2,1,63,1.0,100.0,within an hour,14.0,93.0,52,Private room,5.0,10.0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kamppi
169,25242999,10.0,1.0,1.0,0.0,4.73,1.5,1.0,2.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,33,9.0,10.0,0,1,10.0,1125,1,0.9,Spacious and stylish south facing city apartment,5,20,153,1.0,100.0,within an hour,14.0,93.0,51,Entire home/apt,5.0,10.0,14.0,0.95,33,326,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Kruununhaka
170,33382518,10.0,1.0,1.0,0.0,4.66,1.0,1.0,4.0,1,CANCEL_MODERATE,10.0,Helsinki,22,9.0,10.0,0,0,10.0,31,1,0.8,Peaceful two-room-flat in an upscale district,4,11,114,37.0,100.0,within a few hours,14.0,93.0,41,Entire home/apt,4.5,10.0,14.0,0.0,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Kamppi
171,32160996,10.0,1.0,1.0,0.0,4.88,1.5,1.0,2.0,1,CANCEL_MODERATE,10.0,Helsinki,33,9.0,10.0,0,1,10.0,1125,1,0.77,Cozy apartment in heart of Helsinki with parking,4,6,179,37.0,100.0,within an hour,14.0,93.0,24,Entire home/apt,5.0,10.0,14.0,0.91,11,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Siltasaari
172,35302325,10.0,1.0,1.0,0.0,4.72,1.5,1.0,1.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,5,9.0,10.0,0,0,10.0,17,1,1.0,"Shared flat, private cute room",2,2,71,1.0,100.0,within an hour,14.0,93.0,43,Private room,4.5,10.0,14.0,0.97,16,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Konala
173,15822795,10.0,1.0,1.0,0.0,4.69,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,16,9.0,10.0,0,0,10.0,1125,1,0.75,Homy two-room apartment close to everything,5,24,109,1.0,100.0,within an hour,14.0,93.0,91,Entire home/apt,4.5,10.0,14.0,0.85,0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Latokartano
174,22377940,10.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,0,9.0,10.0,0,0,10.0,1125,1,0.0,"1 room apartment in Helsinki, Kornetintie 10 (ID 8075)",1,24,59,,70.0,within a few hours,14.0,93.0,0,Entire home/apt,,10.0,14.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tapaninvainio
175,33305338,10.0,1.0,1.0,0.0,4.64,1.0,1.0,4.0,1,CANCEL_FLEXIBLE,10.0,Helsinki,32,9.0,10.0,0,0,10.0,30,1,0.8,Totinen tölli Tapanilan takana,4,9,115,2.0,100.0,within an hour,14.0,93.0,86,Entire home/apt,4.5,10.0,14.0,0.85,14,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Kluuvi
176,30973949,9.0,1.0,0.0,0.0,,0.0,1.0,1.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,0,9.0,9.0,0,0,9.0,7,1,0.0,Double Room with Shared Bathroom in Suomenlinna,2,10,93,45.0,0.0,unknown,91.0,87.0,1,Hotel room,,9.0,91.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Siltasaari
177,21991859,9.0,1.0,0.0,0.0,4.32,1.0,2.0,5.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,43,9.0,9.0,0,0,9.0,1125,1,0.9,"Whole nice Apt.(3rooms,70m2) in city centre",6,39,167,1.0,0.0,unknown,91.0,87.0,60,Entire home/apt,4.5,9.0,91.0,1.0,27,543,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Etu-Töölö
178,13731497,9.0,1.0,0.0,0.0,4.75,1.0,0.0,2.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,16,9.0,9.0,0,1,9.0,5,1,0.0,Funky bohemian city residence,3,12,115,1.0,0.0,unknown,91.0,87.0,67,Entire home/apt,5.0,9.0,91.0,0.98,33,109,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Torkkelinmäki
179,42584393,9.0,1.0,0.0,0.0,5.0,1.5,1.0,2.0,0,CANCEL_FLEXIBLE,8.0,Helsinki,16,9.0,9.0,0,0,9.0,1125,1,0.65,The black Pearl home,6,24,121,1.0,100.0,within an hour,91.0,87.0,3,Entire home/apt,5.0,9.0,91.0,0.95,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Punavuori
180,41653754,9.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,0,9.0,9.0,0,0,9.0,1125,1,0.0,Семейный номер. №2. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,13,73,45.0,100.0,within an hour,91.0,87.0,3,Private room,5.0,9.0,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Taka-Töölö
181,31973556,9.0,1.0,0.0,0.0,4.63,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,38,9.0,9.0,0,0,9.0,1125,1,0.75,"Helsinki downtown Pasila ap for 4+1 child, parking",5,16,167,1.0,88.0,within an hour,91.0,87.0,16,Entire home/apt,4.5,9.0,91.0,0.9,33,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Patola
182,41587934,9.0,1.0,0.0,0.0,,1.5,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,16,9.0,9.0,0,1,9.0,1125,1,0.8,Apartment (Room 2) on the Main Street of Helsinki,4,14,105,1.0,90.0,within an hour,91.0,87.0,1,Private room,,9.0,91.0,0.9,11,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Linjat
183,37384837,9.0,1.0,0.0,0.0,4.75,1.0,1.0,2.0,0,CANCEL_MODERATE,8.0,Helsinki,11,9.0,9.0,0,1,9.0,8,1,0.0,Stylish Vallila apartment,4,2,109,1.0,100.0,within an hour,91.0,87.0,24,Entire home/apt,5.0,9.0,91.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Etu-Töölö
184,4898630,9.0,1.0,0.0,0.0,4.69,1.5,3.0,9.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,22,9.0,9.0,0,0,9.0,1125,1,0.8,"Stylish, modern + central:3BR+sauna",16,25,385,1.0,100.0,within an hour,91.0,87.0,265,Entire home/apt,4.5,9.0,91.0,0.9,22,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Vilhonvuori
185,2550059,9.0,1.0,0.0,0.0,4.77,1.5,2.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,87,9.0,9.0,0,0,9.0,1125,1,0.8,Design loft w sauna & sea view,4,39,256,35.0,0.0,unknown,91.0,87.0,132,Entire home/apt,5.0,9.0,91.0,0.95,0,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Punavuori
186,39164238,9.0,1.0,0.0,0.0,,1.0,1.0,0.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,16,9.0,9.0,0,0,9.0,7,1,0.94,Near to metro station,2,1,42,1.0,100.0,within a few hours,91.0,87.0,2,Private room,,9.0,91.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Vilhonvuori
187,39743804,9.0,1.0,0.0,0.0,4.5,0.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,8.0,Helsinki,0,9.0,9.0,0,0,9.0,30,1,0.8,"Fantastic peaceful 1 room in Munkkivuori 
14m",2,9,39,36.0,0.0,unknown,91.0,87.0,3,Shared room,4.5,9.0,91.0,0.9,22,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
188,34502613,9.0,1.0,0.0,0.0,4.53,1.0,2.0,5.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,32,9.0,9.0,0,0,9.0,1125,1,0.9,"Puistolan punakka, puunattu puumaja",4,11,115,4.0,100.0,within an hour,91.0,87.0,45,Entire home/apt,4.5,9.0,91.0,0.91,16,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Kaartinkaupunki
189,41799227,9.0,1.0,0.0,0.0,,4.0,1.0,3.0,1,CANCEL_FLEXIBLE,8.0,Helsinki,0,9.0,9.0,0,0,9.0,1125,1,0.0,Семейный номер. №10 · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,15,73,45.0,100.0,within an hour,91.0,87.0,0,Private room,,9.0,91.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
190,5713056,,1.0,1.0,0.0,3.43,1.5,1.0,1.0,1,CANCEL_MODERATE,,Helsinki,33,,,0,0,,1125,1,0.92,HOMELY ROOM FOR 2 WITH SEA VIEW,2,20,74,2.0,100.0,within an hour,0.0,,7,Private room,3.5,,0.0,0.96,11,326,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Kamppi
191,23867247,,1.0,1.0,0.0,4.59,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,,Helsinki,38,,,0,0,,1125,1,0.85,Comfy budget place with Sauna,4,11,154,1.0,100.0,within an hour,0.0,,58,Entire home/apt,4.5,,0.0,0.95,11,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Ullanlinna
192,13509024,,1.0,1.0,0.0,4.65,1.0,1.0,3.0,1,CANCEL_MODERATE,,Helsinki,22,,,0,0,,1125,1,0.75,Ullis Pearl - on the best street in Helsinki,4,34,128,1.0,100.0,within an hour,0.0,,69,Entire home/apt,4.5,,0.0,0.9,11,98,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
193,38279258,,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,,1125,1,0.0,Nicely Designed Apartment,2,10,74,1.0,100.0,within a day,0.0,,3,Private room,4.0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Etelä-Haaga
194,41797530,,1.0,1.0,0.0,,6.0,1.0,3.0,1,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,,1125,1,0.0,Семейный номер. №6. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,4,12,73,45.0,100.0,within an hour,0.0,,0,Private room,,,0.0,0.0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Kluuvi
195,41363321,,1.0,1.0,0.0,,1.5,3.0,5.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,22,,,0,1,,1125,1,0.75,Apartment on the Main Street of Helsinki,8,15,266,1.0,90.0,within an hour,0.0,,1,Private room,,,0.0,0.9,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
196,22411680,,1.0,1.0,0.0,,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,,Helsinki,0,,,0,0,,1125,1,0.0,Cozy triple hostel room with shared facilities (ID 8085),3,21,72,,70.0,within a few hours,0.0,,1,Entire home/apt,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Harju
197,23778149,,1.0,1.0,0.0,4.59,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,,6,1,0.61,Bright room in the heart of Helsinki,4,6,83,1.0,100.0,within an hour,0.0,,55,Private room,4.5,,0.0,0.82,11,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patola
198,35342403,,1.0,1.0,0.0,4.86,1.0,1.0,3.0,0,CANCEL_FLEXIBLE,,Helsinki,22,,,0,1,,1125,1,0.4,Modern studio close to center with WIFI,3,22,94,1.0,100.0,within an hour,0.0,,7,Entire home/apt,5.0,,0.0,0.75,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Kamppi
199,41813525,,1.0,1.0,0.0,,1.0,1.0,2.0,0,CANCEL_FLEXIBLE,,Helsinki,0,,,0,0,,1125,1,0.0,Warm and unique apartment near Kallio,3,3,100,1.0,100.0,within an hour,0.0,,2,Entire home/apt,,,0.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Kuusisaari
200,29734812,9.0,1.0,1.0,0.0,4.9,1.0,1.0,2.0,1,CANCEL_MODERATE,9.0,Helsinki,33,9.0,9.0,0,1,9.0,1125,1,0.9,Modern Apartment in the City Center of Helsinki,5,8,360,37.0,92.0,within a few hours,60.0,86.0,52,Entire home/apt,5.0,8.0,60.0,0.92,11,326,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Kamppi
201,42370980,9.0,1.0,1.0,0.0,,1.0,1.0,4.0,0,CANCEL_MODERATE,9.0,Helsinki,5,9.0,9.0,1,0,9.0,1125,1,1.0,Cozy Home Best Location in Hip Cool Area Girl Only,2,11,76,1.0,100.0,within an hour,60.0,86.0,0,Shared room,,8.0,60.0,1.0,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Punavuori
202,30722049,9.0,1.0,1.0,0.0,4.44,1.0,1.0,3.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,9.0,0,0,9.0,1125,1,0.0,SSA Spot Premium Apartment Helsinki,3,11,118,1.0,75.0,within an hour,60.0,86.0,9,Entire home/apt,4.5,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Kamppi
203,29531724,9.0,1.0,1.0,0.0,4.33,1.5,3.0,2.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,0,0,9.0,1125,1,0.75,"3 bedroom apartment with sauna, balcony and gym",8,25,288,37.0,100.0,within an hour,60.0,86.0,12,Entire home/apt,4.5,8.0,60.0,0.85,22,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,Itä-Pasila
204,39571678,9.0,1.0,1.0,0.0,4.74,1.0,2.0,3.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,9.0,0,1,9.0,1125,1,0.0,"2 BEDROOM, LUXURY KING BEDS, BALCONY, PARK VIEW",6,10,128,1.0,100.0,within an hour,60.0,86.0,19,Entire home/apt,5.0,8.0,60.0,0.0,16,272,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Etu-Töölö
205,30722739,9.0,1.0,1.0,0.0,3.4,1.0,0.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,0,9.0,9.0,0,0,9.0,1125,1,0.0,SSA Spot Premium Apartment Helsinki,2,8,98,1.0,75.0,within an hour,60.0,86.0,5,Entire home/apt,3.5,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Harju
206,43072263,9.0,1.0,1.0,0.0,,1.5,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,1,0,9.0,3,1,0.0,Cheap Sleep in Helsinki,2,10,26,1.0,0.0,unknown,60.0,86.0,0,Private room,,8.0,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vallila
207,16178008,9.0,1.0,1.0,0.0,4.92,1.5,1.0,2.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,38,9.0,9.0,0,1,9.0,1125,1,0.6,Da Mansion room 2 - Awesome City Center location,2,46,147,1.0,50.0,within a day,60.0,86.0,24,Private room,5.0,8.0,60.0,0.9,0,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Torpparinmäki
208,1413969,9.0,1.0,1.0,0.0,4.84,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,9.0,Helsinki,43,9.0,9.0,0,0,9.0,1125,1,0.85,Stylish and cozy in the center with free parking,3,19,154,1.0,0.0,unknown,60.0,86.0,135,Entire home/apt,5.0,8.0,60.0,0.95,22,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Pukinmäki
209,31602136,9.0,1.0,1.0,0.0,4.33,1.0,1.0,3.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,9.0,0,0,9.0,28,1,0.7,Town House Helsinki Laajasalo,2,25,77,67.0,100.0,within an hour,60.0,86.0,3,Private room,4.5,8.0,60.0,0.9,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Taka-Töölö
210,42972344,9.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,9.0,Helsinki,38,9.0,9.0,1,1,9.0,1125,1,0.0,Private and clean apartment in trendy area,4,17,160,1.0,100.0,within an hour,60.0,86.0,0,Entire home/apt,,8.0,60.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Mellunmäki
211,21963789,9.0,1.0,1.0,0.0,4.79,1.5,1.0,2.0,0,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,11,9.0,9.0,0,0,9.0,10,1,0.0,Bright room in the center of Helsinki,3,16,90,1.0,100.0,within an hour,60.0,86.0,84,Private room,5.0,8.0,60.0,0.0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kruununhaka
212,15718039,9.0,1.0,1.0,0.0,4.79,2.5,4.0,6.0,1,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,65,9.0,9.0,0,1,9.0,1125,1,0.95,Modern and stylish five room city apartment,8,34,450,1.0,100.0,within an hour,60.0,86.0,161,Entire home/apt,5.0,8.0,60.0,0.95,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Taka-Töölö
213,36423072,8.0,1.0,1.0,0.0,,1.0,1.0,1.0,1,CANCEL_FLEXIBLE,7.0,Helsinki,11,5.0,7.0,0,0,8.0,1125,1,0.0,Helsinki center apartment,3,8,141,2.0,0.0,unknown,7.0,69.0,1,Entire home/apt,,7.0,7.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Punavuori
214,10902694,8.0,1.0,1.0,0.0,4.52,1.0,3.0,6.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,43,5.0,7.0,0,0,8.0,1125,1,0.75,Spacious 3BR apartment in the center,8,26,256,1.0,100.0,within an hour,7.0,69.0,132,Entire home/apt,4.5,7.0,7.0,0.85,16,109,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Siltamäki
215,42003502,8.0,1.0,1.0,0.0,,1.5,1.0,1.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,0,0,8.0,7,1,0.56,Room with firetruck between airport and citycentre,4,10,56,35.0,100.0,within an hour,7.0,69.0,1,Private room,,7.0,7.0,0.82,12,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Kontula
216,29983992,8.0,1.0,1.0,0.0,4.87,1.0,1.0,1.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,22,5.0,7.0,0,1,8.0,1125,1,1.0,Helsinki Munkkivuori quiet environment 60m2,2,10,65,1.0,90.0,within an hour,7.0,69.0,31,Private room,5.0,7.0,7.0,1.0,0,326,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Taka-Töölö
217,23554650,8.0,1.0,1.0,0.0,4.6,1.0,0.0,1.0,1,CANCEL_MODERATE,7.0,Helsinki,16,5.0,7.0,0,1,8.0,1125,1,0.0,Location! Studio in a heart of Helsinki - Kamppi,4,9,146,1.0,60.0,within a day,7.0,69.0,15,Entire home/apt,4.5,7.0,7.0,0.0,16,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Harju
218,42993990,8.0,1.0,1.0,0.0,,1.0,2.0,0.0,1,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,1,0,8.0,365,1,0.9,Entire 2 bedroom big flat near Helsinki citycentre,6,7,96,1.0,100.0,within a few hours,7.0,69.0,0,Entire home/apt,,7.0,7.0,0.95,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Kamppi
219,40017917,8.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0,CANCEL_FLEXIBLE,7.0,Helsinki,0,5.0,7.0,0,0,8.0,1125,1,0.0,Siisti ja hyvin toimiva yksiö hyvässä sijainnissa,4,10,128,1.0,100.0,within a few hours,7.0,69.0,5,Entire home/apt,5.0,7.0,7.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Katajanokka
